step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J17_stopped,J17_accumulated_waiting_time,J17_average_speed,J18_stopped,J18_accumulated_waiting_time,J18_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,1,0.0,0.0,2.0599299863213676,0,0.0,1.0,1,0.0,0.17180618022191504,1,0.0
10.0,0,0.0,0.0,6.745812649144443,0,0.0,0.4248843255929618,0,0.0,0.5875972551456486,0,0.0
15.0,1,0.0,0.0,9.514708801995496,0,0.0,0.7703840621942635,1,0.0,0.6598341143077133,1,0.0
20.0,1,0.0,0.0,9.707310788068519,1,0.0,0.6814926148593102,0,0.0,0.7601796280394693,1,0.0
25.0,0,0.0,0.0,8.539670481853745,0,0.0,0.6068315107033513,0,0.0,0.6900781120829519,0,0.0
30.0,6,12.0,0.6,7.414540922278171,5,9.0,0.4437720512741182,1,3.0,0.6668452082866311,6,12.0
35.0,6,35.0,1.5217391304347827,8.109206233464954,3,24.0,0.6456039109930396,3,11.0,0.5512990348353557,6,35.0
40.0,8,67.0,2.576923076923077,6.588711883466889,3,39.0,0.4370514166833347,5,28.0,0.44749420659267425,8,67.0
45.0,13,121.0,4.172413793103448,5.870059439552767,6,65.0,0.26136092804511807,7,56.0,0.4652798039148846,13,121.0
50.0,10,105.0,3.1818181818181817,5.650008075290496,5,65.0,0.3352244961946038,5,58.0,0.39520092590625083,10,123.0
55.0,12,159.0,4.96875,6.867793377177435,5,85.0,0.47034972819141535,7,77.0,0.3838953739988413,12,162.0
60.0,11,152.0,4.75,6.194598353703718,5,110.0,0.43579134711142364,6,62.0,0.285919618824401,11,172.0
65.0,10,156.0,4.457142857142857,6.704285345516871,4,93.0,0.48835480241210194,6,75.0,0.3160530932174142,10,168.0
70.0,14,213.0,5.605263157894737,6.097416403885898,6,112.0,0.3588990860032471,8,113.0,0.3627534183833239,14,225.0
75.0,12,156.0,4.216216216216216,6.4943635787614795,6,100.0,0.39569064437213225,6,115.0,0.511830773780986,12,215.0
80.0,15,204.0,5.1,6.1732990163407475,9,94.0,0.33124727397746717,6,128.0,0.5331843567483773,15,222.0
85.0,12,188.0,4.372093023255814,5.225096858818769,6,103.0,0.3692238071147964,6,136.0,0.4025627610383527,12,239.0
90.0,13,214.0,4.6521739130434785,6.7347708047382016,5,99.0,0.4709223599166443,8,137.0,0.43118991378351673,13,236.0
95.0,13,164.0,3.5652173913043477,6.2347580062886685,5,111.0,0.48102064261100647,8,80.0,0.28805055279587255,13,191.0
100.0,15,140.0,2.9166666666666665,6.4343473151791,6,93.0,0.441802585215884,9,93.0,0.2311066795550874,15,186.0
105.0,15,132.0,2.869565217391304,5.847753294833744,5,68.0,0.43599148890339334,10,98.0,0.22127519442659685,15,166.0
110.0,19,148.0,2.96,6.165560428719435,9,60.0,0.2711772372157897,10,116.0,0.3898331973853256,19,176.0
115.0,16,157.0,3.488888888888889,6.8196179861217505,9,84.0,0.37620613639375816,7,123.0,0.4650255594649231,16,207.0
120.0,13,154.0,3.422222222222222,6.377903127285436,5,88.0,0.3937480903734293,8,117.0,0.3634806740233384,13,205.0
125.0,14,126.0,2.8636363636363638,5.685239557101105,2,49.0,0.47422846242472655,12,130.0,0.17400087792751004,14,179.0
130.0,13,168.0,3.9069767441860463,6.3563160376663985,4,49.0,0.336515868888206,9,133.0,0.2549934402984446,13,182.0
135.0,14,116.0,2.8292682926829267,6.639024289187884,5,44.0,0.3258763139664337,9,126.0,0.19542982189485153,14,170.0
140.0,12,135.0,3.5526315789473686,7.509380446563538,4,60.0,0.5490565258297987,8,113.0,0.23505714699827962,12,173.0
145.0,9,107.0,3.1470588235294117,6.263255097585717,4,65.0,0.5763371338932457,5,108.0,0.1957800247945244,9,173.0
150.0,10,127.0,3.96875,7.235313834165378,3,68.0,0.5811911835729657,7,106.0,0.33236151791855434,10,174.0
155.0,11,116.0,3.2222222222222223,6.05033712321324,7,90.0,0.47231542731605175,4,90.0,0.3470122831802582,11,180.0
160.0,10,152.0,3.8974358974358974,7.047923882308724,6,114.0,0.3982099137069546,4,77.0,0.5362962373320167,10,191.0
165.0,10,158.0,3.8536585365853657,6.850778785114891,9,146.0,0.28599246740182604,1,57.0,0.6118386712596792,10,203.0
170.0,10,122.0,2.9047619047619047,6.977817506862765,8,147.0,0.2926210854674206,2,16.0,0.6079100224520572,10,163.0
175.0,7,121.0,2.880952380952381,7.495093604573439,5,134.0,0.41507755280441516,2,16.0,0.5775151532010966,7,150.0
180.0,12,164.0,4.0,7.74843890999775,8,148.0,0.3508810473493974,4,22.0,0.5305149397215099,12,170.0
185.0,10,169.0,4.023809523809524,7.386604199649986,7,171.0,0.27352801236553154,3,14.0,0.48036545203256636,10,185.0
190.0,12,216.0,5.4,7.137132852579674,9,203.0,0.2852968188375644,3,19.0,0.5288942479161489,12,222.0
195.0,13,134.0,3.526315789473684,6.71164302747443,8,118.0,0.3856381812775706,5,38.0,0.5254670779827126,13,156.0
200.0,10,154.0,4.052631578947368,6.56806722274835,6,126.0,0.3711811701009513,4,45.0,0.48415763506931525,10,171.0
205.0,15,205.0,5.694444444444445,5.61841064492928,9,170.0,0.2784110381896774,6,47.0,0.4481951554364452,15,217.0
210.0,15,163.0,4.17948717948718,5.18952140788525,8,169.0,0.3043406206346213,7,48.0,0.40494193197818523,15,217.0
215.0,15,200.0,4.878048780487805,5.495974152137374,5,136.0,0.4260778727223605,10,76.0,0.2309036537938016,15,212.0
220.0,16,117.0,2.659090909090909,5.679368434220575,5,84.0,0.5318782842358747,11,105.0,0.11015858214539054,16,189.0
225.0,16,168.0,3.5,6.8599198205923395,6,48.0,0.512290397772226,10,143.0,0.2546922746852736,16,191.0
230.0,16,178.0,3.56,6.119027680643814,7,77.0,0.41365412845085786,9,155.0,0.34763127642852626,16,232.0
235.0,17,206.0,3.814814814814815,6.9754892271125195,10,108.0,0.384354473027548,7,128.0,0.4678502991974807,17,236.0
240.0,19,240.0,4.615384615384615,6.324711175024589,12,165.0,0.34018357246493397,7,132.0,0.4180471914754292,19,297.0
245.0,21,220.0,3.9285714285714284,5.358532320114229,12,180.0,0.29432719320019013,9,113.0,0.3036541253270145,21,293.0
250.0,20,194.0,3.5272727272727273,5.59836076445176,8,150.0,0.4378158703184514,12,139.0,0.16101494140172576,20,289.0
255.0,23,197.0,3.517857142857143,5.133109923372338,11,150.0,0.35185672318109146,12,161.0,0.20630850096384915,23,311.0
260.0,27,251.0,4.254237288135593,5.374072753920066,16,192.0,0.3427957887296609,11,172.0,0.21591285820513126,27,364.0
